Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,1,3,100,0.2374197717833438,0.8668,97.59942363112393,30.678779310787448,0.012465581771519846,0.0017438835122598544,0.1262072537069215,0.05536521331220762,nan,nan,nan,nan,nan,nan,15.046737004187298,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.22333994352601147,0.8715,36.08958837772397,15.863425955275284,0.012730334496883622,0.002925823958842557,0.13620082456175464,0.04136160219601427,5.800921019652928,3.5032372470845803,0.5322460786067651,0.12625356460719003,0.2272338452440395,0.11433872787581706,14.937891458308439,
distributed,0,0,1,0.24527909799590963,0.8446,1.0,0.0,0.012873328271069627,0.007367297789137748,0.12575020115652377,0.05462979477308873,nan,nan,nan,nan,nan,nan,14.971341178180086,
distributed,0,0,2,0.23323136083710277,0.8578,1.9898989898989898,0.13999999999999999,0.012811640127166435,0.005111516690994008,0.12478099727997963,0.055657898294067955,nan,nan,nan,nan,nan,nan,15.016547761187603,
distributed,0,0,3,0.22986277732190089,0.8616,2.9849624060150375,0.29481109247603554,0.012029854586714971,0.004151744240757307,0.13172616428859943,0.05024746516140046,nan,nan,nan,nan,nan,nan,15.065771809559575,
distributed,0,0,5,0.22703939520388947,0.8652,4.978779840848806,0.6362311020216047,0.013369695511199313,0.002931555153363405,0.1304455736318605,0.048524521068957646,nan,nan,nan,nan,nan,nan,15.080060947060808,
distributed,0,0,7,0.22537518491940006,0.8709,6.974137931034483,1.013746349389064,0.013349536594745264,0.0028716758072408147,0.13061973483053427,0.050363918206221964,nan,nan,nan,nan,nan,nan,15.062554101329695,
distributed,0,0,10,0.22437472798170316,0.8712,9.968531468531468,1.6287068520047763,0.013100375824797625,0.002173436515959382,0.13427197110305883,0.059497388189436166,nan,nan,nan,nan,nan,nan,15.378535519160957,
distributed,0,0,20,0.22384754704849427,0.8714,19.841544607190414,3.3567226745355296,0.013171046314545496,0.0020225239281572004,0.1349009994526003,0.047844181855937785,nan,nan,nan,nan,nan,nan,15.003646474708717,
distributed,0,0,30,0.2231430520929949,0.8724,29.931116389548695,7.233870947762953,0.01344051814046849,0.0018187350816520867,0.12379635787463125,0.051469506233041806,nan,nan,nan,nan,nan,nan,15.007851317217238,
distributed,0,0,50,0.2231591420350039,0.8716,49.89705882352941,14.38363267359428,0.013882620992815458,0.0035824408150774176,0.14350667051637642,0.044055738695004724,nan,nan,nan,nan,nan,nan,15.297074291552521,
distributed,0,0,70,0.22342936901454574,0.8715,69.48380566801619,21.853203426500198,0.013185169610677543,0.0010774553504219295,0.12528289837775325,0.05348096571570974,nan,nan,nan,nan,nan,nan,14.875754432744639,
distributed,0,0,100,0.22386658574865428,0.8706,97.59942363112393,30.678779310787448,0.012036034200484644,0.003689823663116706,0.09932774353462477,0.03764566499101866,nan,nan,nan,nan,nan,nan,14.893227248986076,
distributed,0,1,-1,0.24066929433162837,0.859,3.4334600760456273,1.0246781923725494,0.013481094769974653,0.0038915577101586427,0.13582867391255005,0.05725170645127303,30.547596865488394,4.706062585002848,3.8297054873706324,0.7457307751884468,2.5227136134172135,0.6227227444872555,15.160879112490237,
distributed,0,1,1,0.2458820789178659,0.8417,1.0,0.0,0.013356836314525975,0.006400229933103111,0.1290565451110264,0.047583955631797195,nan,nan,nan,nan,nan,nan,15.095818431108555,
distributed,0,1,2,0.23812814684932282,0.8548,1.9898989898989898,0.13999999999999999,0.013380904727690577,0.005384688933131055,0.12312619120158921,0.04920097083851434,nan,nan,nan,nan,nan,nan,14.958199595855582,
distributed,0,1,3,0.23875207828104167,0.8581,2.9846153846153847,0.29806538746827277,0.012742042111531253,0.00400666985160294,0.13435324601591372,0.04989574920601163,nan,nan,nan,nan,nan,nan,15.087815416780144,
distributed,0,1,5,0.2425052574625124,0.8609,4.978494623655914,0.6402907926629705,0.013293824861020641,0.0032783485876901387,0.1323131477989357,0.0514076077156202,nan,nan,nan,nan,nan,nan,15.078391862151419,
distributed,0,1,7,0.2469648936596362,0.8607,6.960869565217391,0.8084538844149756,0.012839036420273061,0.0028249549328663213,0.13405780781545976,0.048733693696144796,nan,nan,nan,nan,nan,nan,14.965957746177992,
distributed,0,1,10,0.256958800664342,0.8633,9.945848375451263,1.4838828388624912,0.012772412900280887,0.0021617441457921875,0.13492770173118765,0.04672072417065812,nan,nan,nan,nan,nan,nan,14.830410699066418,
distributed,0,1,20,0.27933904770451573,0.8617,19.95140664961637,4.092767230737295,0.012988693219025058,0.0015518584497917287,0.1213229814472098,0.05195628991969196,nan,nan,nan,nan,nan,nan,15.0462409896195,
distributed,0,1,30,0.29799302387763044,0.8532,29.931116389548695,7.233870947762953,0.013328496996166578,0.0010358203864665743,0.1281461155570125,0.039966866172740395,nan,nan,nan,nan,nan,nan,15.11683377063028,
distributed,0,1,50,0.3259261816568108,0.8402,49.89684210526316,10.670051546267244,0.014050343641196525,0.0033307199965765025,0.1314291745780804,0.04576549917822507,nan,nan,nan,nan,nan,nan,15.304343522352012,
distributed,0,1,70,0.3418293391829408,0.8325,69.47638603696099,17.175434654050406,0.013315741493862705,0.0006664253848680637,0.12944549379367704,0.05268187195522609,nan,nan,nan,nan,nan,nan,14.798574021870435,
distributed,0,1,100,0.3526825844440275,0.8294,97.53295128939828,29.953088321573787,0.013314796227932147,0.0012735942608075937,0.11821933059811374,0.07274781525906522,nan,nan,nan,nan,nan,nan,14.970329880469306,
distributed,0,2,-1,0.22289384300244602,0.874,98.62215628090999,43.66950320537299,0.010777900615050467,0.004038518831415001,0.15085200663159856,0.03533090732084124,1e-05,0.0,3.073281103704661e-17,1.3498976057640311e-17,0.0,0.0,14.921489546497487,
distributed,0,2,1,0.24648110967741257,0.8441,1.0,0.0,0.011786277862066308,0.006987253985752763,0.12919059874931324,0.04740536086276968,nan,nan,nan,nan,nan,nan,15.366479550640369,
distributed,0,2,2,0.2351822561251474,0.8545,1.989010989010989,0.1458305202717254,0.013616353695906677,0.005170370498302965,0.13793013391259357,0.050508802814890924,nan,nan,nan,nan,nan,nan,15.154730098280142,
distributed,0,2,3,0.23018581447660616,0.8631,2.9846153846153847,0.29806538746827277,0.013075207128259632,0.004185522357666697,0.13200043753003013,0.05462165471370948,nan,nan,nan,nan,nan,nan,14.994836843645098,
distributed,0,2,5,0.2271345418213527,0.8652,4.9779005524861875,0.6486486486486487,0.012928328975696797,0.003571376955399585,0.13703603728891153,0.04795595628355799,nan,nan,nan,nan,nan,nan,14.838597663166492,
distributed,0,2,7,0.22555205803020278,0.8696,6.974137931034483,1.013746349389064,0.013185404277611725,0.0029955623937507484,0.12921113025257053,0.05505540202923931,nan,nan,nan,nan,nan,nan,14.919750730928504,
distributed,0,2,10,0.2249318812061306,0.87,9.96797153024911,1.6421904689366424,0.013206912315367823,0.0019630974150083346,0.1330259675168767,0.0621062171198582,nan,nan,nan,nan,nan,nan,15.080967248862379,
distributed,0,2,20,0.22363970347114148,0.8712,19.9501312335958,4.14095399636364,0.012939073554651043,0.0017969271379688547,0.1262054383689904,0.056100829536964214,nan,nan,nan,nan,nan,nan,15.088212304167412,
distributed,0,2,30,0.22326532458692658,0.873,29.7585394581861,6.424691951110704,0.01337561875596253,0.001391446349654958,0.1257804978633125,0.05087479272593002,nan,nan,nan,nan,nan,nan,14.993489718647364,
distributed,0,2,50,0.22373848262261375,0.8709,49.29247311827957,11.395174417269795,0.012819096019798451,0.0011403225424017746,0.14209592255104803,0.06444557545341748,nan,nan,nan,nan,nan,nan,14.902779259513588,
distributed,0,2,70,0.223373357406584,0.8722,69.85947046843177,22.819605057932094,0.013894875807716721,0.00408166973917498,0.11925650648407268,0.046752429663701044,nan,nan,nan,nan,nan,nan,15.075582695042495,
distributed,0,2,100,0.22294240187702755,0.874,97.7084942084942,31.337765643956743,0.013296931205410515,0.0015596942565081666,0.13163280421331708,0.060169906499204014,nan,nan,nan,nan,nan,nan,14.90419555769906,
distributed,0,3,-1,0.22860674579240323,0.8675,9.858846918489066,3.207684367450928,0.013130677438876283,0.0031817718656629726,0.14470435018556102,0.04966025469220171,15.101928490898613,3.5888304275584315,1.140454561344987,0.2611551082573487,0.7382695139120186,0.21607806535345686,14.928227673355872,
distributed,0,3,1,0.24799918172384483,0.8445,1.0,0.0,0.011828489320161471,0.006093576278337575,0.1367194449876577,0.05686647078093785,nan,nan,nan,nan,nan,nan,14.706245496474095,
distributed,0,3,2,0.2343382487848289,0.8569,1.9895833333333333,0.14210359538237344,0.0135932107548235,0.004577123050330154,0.1276412901684063,0.04976063499473549,nan,nan,nan,nan,nan,nan,15.007395776528115,
distributed,0,3,3,0.23114897628905284,0.8605,2.9838709677419355,0.3049106779729928,0.013534011525965743,0.004356809982091698,0.14132197383419434,0.058744229081749144,nan,nan,nan,nan,nan,nan,15.187998277623256,
distributed,0,3,5,0.2277958617191413,0.8663,4.979057591623037,0.6322475900481002,0.0132800730395481,0.003279786700648834,0.12887509414890483,0.045403533216842804,nan,nan,nan,nan,nan,nan,15.110009174676263,
distributed,0,3,7,0.2272947931693463,0.865,6.972350230414746,0.7582584706346785,0.013511645105612162,0.0026175931961295,0.1430839171879022,0.052246613448830276,nan,nan,nan,nan,nan,nan,14.851519941538326,
distributed,0,3,10,0.22682188480123078,0.8677,9.968531468531468,1.6287068520047763,0.013341366917261042,0.0023668070233360196,0.12723868085585405,0.05767104458854034,nan,nan,nan,nan,nan,nan,15.045917539362376,
distributed,0,3,20,0.22870683197966318,0.8688,19.929757343550445,3.986592640392083,0.012273092733935136,0.002423001151695581,0.12779094377457256,0.05448262780841275,nan,nan,nan,nan,nan,nan,15.0857698500237,
distributed,0,3,30,0.22981122765347706,0.8696,29.931116389548695,7.233870947762953,0.012502049795532561,0.002810139476686116,0.13786283682842804,0.053227581259524114,nan,nan,nan,nan,nan,nan,15.149632463878927,
distributed,0,3,50,0.23280698876663602,0.8709,49.89705882352941,14.38363267359428,0.012591137911112557,0.002716962599724532,0.13125519748183434,0.05270432841771904,nan,nan,nan,nan,nan,nan,15.027515436022245,
distributed,0,3,70,0.2346011999093509,0.8698,69.1427135678392,20.79729174075317,0.012569672339922884,0.0020625989284042416,0.1183734205147573,0.03765421597447882,nan,nan,nan,nan,nan,nan,14.984635017489097,
distributed,0,3,100,0.24231606261443683,0.8647,97.87184284377923,27.980523980480108,0.013314748252897976,0.0005679476452102978,0.10034363503484883,0.05724798212608469,nan,nan,nan,nan,nan,nan,15.326503394247457,
distributed,1,0,-1,0.22400584238882545,0.8736,34.04645476772616,14.726543849457686,0.013853233826186234,0.0026811419434523013,0.12234543141414334,0.05652820694319994,6.037974118296423,6.271475847108409,0.5347193595469112,0.13368260359105016,0.24764013346917468,0.15052505809424147,14.756170131086238,
distributed,1,0,1,0.24682517941999535,0.8435,1.0,0.0,0.014173602918467636,0.006289659223554627,0.13715540824062034,0.05315708365352193,nan,nan,nan,nan,nan,nan,15.132901115908805,
distributed,1,0,2,0.2343070663644143,0.8542,1.9891304347826086,0.14506169422830154,0.013142346596218995,0.00466472070510316,0.13336380217612573,0.05949348844617767,nan,nan,nan,nan,nan,nan,14.83260514220021,
distributed,1,0,3,0.22971428080741715,0.8628,2.9851301115241635,0.29322338602475456,0.013879488766326767,0.004322244707011313,0.12507785988364864,0.0573808079459341,nan,nan,nan,nan,nan,nan,15.092255074928332,
distributed,1,0,5,0.22682081271434923,0.8672,4.978201634877384,0.6444291185917106,0.013281919577756852,0.0032866834585753356,0.13351797923076936,0.05769030200731702,nan,nan,nan,nan,nan,nan,14.949378904878126,
distributed,1,0,7,0.22528505166916157,0.8704,6.974522292993631,1.0065945132861067,0.012589642071364227,0.002709820386131169,0.13000601363221903,0.05127033012036861,nan,nan,nan,nan,nan,nan,14.935762076486423,
distributed,1,0,10,0.2247330248930302,0.8712,9.96896551724138,1.166663246735798,0.01326921985339668,0.0024053723971478825,0.12384013311947212,0.05131789638813425,nan,nan,nan,nan,nan,nan,14.937642097377488,
distributed,1,0,20,0.22380052506425505,0.872,19.856770833333332,3.5510561809129406,0.01282447684939561,0.0015770436825405252,0.12926969809708638,0.0543979702755642,nan,nan,nan,nan,nan,nan,15.127226120876129,
distributed,1,0,30,0.223564412967394,0.8728,29.931116389548695,7.233870947762953,0.01333126795405211,0.002571433431530405,0.14136425397313904,0.04712712187026521,nan,nan,nan,nan,nan,nan,15.241730484045307,
distributed,1,0,50,0.22376004645571054,0.873,49.89705882352941,14.38363267359428,0.012821493155100403,0.002611099201545459,0.10940743907775059,0.05413444268173589,nan,nan,nan,nan,nan,nan,15.070791366873593,
distributed,1,0,70,0.22320753557714915,0.8731,68.85625,17.62952069683121,0.013142045803406,0.0011921182420426275,0.145087133011066,0.04122174266455538,nan,nan,nan,nan,nan,nan,15.049800624523195,
distributed,1,0,100,0.22413472280196817,0.8729,97.90841121495328,27.91902975073135,0.013449590933927747,0.00223891983024796,0.11267019793922035,0.05213738503897714,nan,nan,nan,nan,nan,nan,15.071863225602998,
distributed,1,1,-1,0.2409720397760563,0.8595,3.376470588235294,0.966712632574338,0.013237748490668524,0.003924681075065352,0.1401494384709469,0.048676896284428624,30.691413541168618,4.145910588064566,3.86862328483918,0.6837412089858493,2.542730364482511,0.5417548150232485,14.976262451676936,
distributed,1,1,1,0.2486689365371095,0.8433,1.0,0.0,0.014588252041041637,0.0072415517457458485,0.1411647146221466,0.05810005394094638,nan,nan,nan,nan,nan,nan,15.108037766329263,
distributed,1,1,2,0.23912125231238587,0.8561,1.989247311827957,0.14430489325798443,0.014543864897255404,0.005175803032672066,0.1332557282482272,0.05257914646764021,nan,nan,nan,nan,nan,nan,15.236905494455188,
distributed,1,1,3,0.2372978970861443,0.859,2.9849624060150375,0.29481109247603554,0.012496196021822163,0.0037270435819102177,0.13084534160643466,0.04957172854548962,nan,nan,nan,nan,nan,nan,15.115631250386484,
distributed,1,1,5,0.24175649229435117,0.8607,4.978201634877384,0.6444291185917106,0.012892849733264733,0.002835015141812576,0.13944093603916585,0.04900858476083071,nan,nan,nan,nan,nan,nan,15.21788306404002,
distributed,1,1,7,0.24849740425955819,0.8622,6.974025974025974,0.7357467190367903,0.012778021428448853,0.002671197911347704,0.13701457883701681,0.04669663399640189,nan,nan,nan,nan,nan,nan,15.12841327435304,
distributed,1,1,10,0.2569404803684332,0.8626,9.966165413533835,1.6847394776160547,0.013004996846862564,0.001864400122090317,0.144534640479319,0.0621963265355067,nan,nan,nan,nan,nan,nan,14.929989004682605,
distributed,1,1,20,0.2797202910902097,0.8598,19.9501312335958,4.14095399636364,0.013457581985930426,0.001751191520370738,0.12186959018922723,0.061771873107522524,nan,nan,nan,nan,nan,nan,15.00642689679308,
distributed,1,1,30,0.29773010299128416,0.8523,29.702308626974485,6.127461043101015,0.012860605936002452,0.0017486459203505929,0.1387344448802568,0.04839004943485851,nan,nan,nan,nan,nan,nan,14.820915169157777,
distributed,1,1,50,0.31879625292897096,0.8449,49.89705882352941,14.38363267359428,0.01370681029829643,0.0028389674414295175,0.1139165505927466,0.055161511190111846,nan,nan,nan,nan,nan,nan,14.918394714739403,
distributed,1,1,70,0.3340700805594367,0.8428,69.85947046843177,22.819605057932094,0.013456396364493672,0.0018432268865593434,0.1432213209154044,0.045052961255044745,nan,nan,nan,nan,nan,nan,14.964692637180177,
distributed,1,1,100,0.3528596360741986,0.8333,99.80239520958084,36.89512162874653,0.013343397767128203,0.002357116728310009,0.158405067089873,0.04865112302971073,nan,nan,nan,nan,nan,nan,15.111921225858238,
distributed,1,2,-1,0.22325213895878154,0.8724,98.71936758893281,43.71241826076524,0.01334799537845384,0.0011273201346815305,0.1359050610448898,0.05176514231100961,1e-05,0.0,2.878933632367974e-17,1.6632856834212448e-17,0.0,0.0,15.12324005654697,
distributed,1,2,1,0.24983732231231148,0.8408,1.0,0.0,0.013143131421103514,0.006085707361602121,0.13743598197703405,0.052495053050248014,nan,nan,nan,nan,nan,nan,15.057911339813755,
distributed,1,2,2,0.23505810188836931,0.8546,1.9891304347826086,0.14506169422830154,0.0125986850778428,0.004609416216333776,0.13837358090958607,0.046068067123623754,nan,nan,nan,nan,nan,nan,15.190219153406836,
distributed,1,2,3,0.23086784922765854,0.8623,2.984251968503937,0.301429799925947,0.012809259416984065,0.004114014655725444,0.13455816994344078,0.051183754797521464,nan,nan,nan,nan,nan,nan,14.84416052138545,
distributed,1,2,5,0.22773930154417044,0.8629,4.978494623655914,0.6402907926629705,0.013366950014600176,0.0036119007750398833,0.13071840908152774,0.04956930727130007,nan,nan,nan,nan,nan,nan,14.83017699470146,
distributed,1,2,7,0.2262449726646456,0.8701,6.972477064220183,1.0439558180306292,0.012662651252164281,0.002002787097123436,0.14484190127444438,0.049857540890563934,nan,nan,nan,nan,nan,nan,14.817490744293611,
distributed,1,2,10,0.22463938759848878,0.8713,9.939449541284404,1.4204007410960198,0.013564866927012595,0.002081355043521716,0.13709191114860575,0.051564123361722385,nan,nan,nan,nan,nan,nan,15.03631596525706,
distributed,1,2,20,0.2237372790604642,0.8717,19.905149051490515,3.0662129818167387,0.013101454419063723,0.0017377897527965543,0.13969945298931916,0.05646204962093757,nan,nan,nan,nan,nan,nan,15.076121255436917,
distributed,1,2,30,0.2236060917709298,0.8723,29.70478413068845,5.701948984533466,0.013236810342895975,0.0012754315075104272,0.12021365671905408,0.06458076195488395,nan,nan,nan,nan,nan,nan,14.880257559087237,
distributed,1,2,50,0.22333941085836786,0.8748,49.5031185031185,13.00775976327042,0.012802008509989497,0.0008586798884951584,0.13173942300690816,0.04118399377920598,nan,nan,nan,nan,nan,nan,15.079944211467255,
distributed,1,2,70,0.22359635641309947,0.8721,69.07453416149069,17.35050431543706,0.012789764843199476,0.0018988145430305396,0.1401324705256199,0.05218262407051972,nan,nan,nan,nan,nan,nan,14.922460484491165,
distributed,1,2,100,0.2231832509893874,0.8734,98.78698224852072,34.74550330618338,0.011963015227938504,0.0036709713017139584,0.1544520226021235,0.0846790844207354,nan,nan,nan,nan,nan,nan,14.948841977708712,
distributed,1,3,-1,0.227005540163521,0.8685,8.910679611650485,2.939901549421995,0.012652734748077243,0.0031908196273217468,0.12973055727234722,0.04464014580099695,16.09338622748692,4.750198089969378,1.1640103238713249,0.2555929910702565,0.7740428167678025,0.2248644551221467,15.191055575936256,
distributed,1,3,1,0.24496802759169878,0.8459,1.0,0.0,0.013403536376802205,0.00666755339935882,0.1240583020067279,0.05649186629377619,nan,nan,nan,nan,nan,nan,14.983340383804782,
distributed,1,3,2,0.2351031357917931,0.8547,1.989247311827957,0.14430489325798443,0.013708344597992946,0.004300524449934621,0.13339345924638554,0.05212791201464526,nan,nan,nan,nan,nan,nan,15.089176853310729,
distributed,1,3,3,0.2305930966737115,0.8609,2.9846153846153847,0.29806538746827277,0.014183725020521142,0.00408903809320601,0.12984013011269596,0.04889284644877525,nan,nan,nan,nan,nan,nan,15.069610894589534,
distributed,1,3,5,0.22777560945145958,0.8652,4.978494623655914,0.6402907926629705,0.012625847750585825,0.0029003907979036365,0.13748160415880148,0.05430720057500221,nan,nan,nan,nan,nan,nan,15.175547093316192,
distributed,1,3,7,0.22704550302126128,0.8663,6.974137931034483,1.013746349389064,0.013424007153753035,0.002765166707376176,0.12440423609679548,0.05855584211610004,nan,nan,nan,nan,nan,nan,14.645997131290896,
distributed,1,3,10,0.22676690831264157,0.8686,9.96797153024911,1.6421904689366424,0.013123813599476694,0.0022212857330198,0.1364626411468543,0.04345932948449997,nan,nan,nan,nan,nan,nan,15.275637444944415,
distributed,1,3,20,0.22801139472366128,0.8682,19.9501312335958,4.14095399636364,0.01300708146335287,0.002281742652817529,0.12940154345930824,0.05692907867497419,nan,nan,nan,nan,nan,nan,15.085594703455287,
distributed,1,3,30,0.22980417318366525,0.8705,29.902634593356243,7.002749571480768,0.012601704256782352,0.0010962036869893175,0.1272854776942002,0.050300081831840406,nan,nan,nan,nan,nan,nan,15.053948663693129,
distributed,1,3,50,0.23192646978611303,0.8705,49.386763185108585,12.399985370483654,0.012813136154111874,0.0008218823006275105,0.13779436925157734,0.053540195766344334,nan,nan,nan,nan,nan,nan,15.225040206054315,
distributed,1,3,70,0.23356185876080057,0.869,68.85458167330677,19.571982526049833,0.013612581635473499,0.0023024796493383744,0.10609519016634958,0.052451103112771985,nan,nan,nan,nan,nan,nan,14.765977356384816,
distributed,1,3,100,0.2404233340706884,0.8646,99.80239520958084,36.89512162874653,0.012660013201234216,0.0030867258195779843,0.1449349600148472,0.03787554943950025,nan,nan,nan,nan,nan,nan,14.917735136405431,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
