time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7
52366;0;368500;1;1.2;0.0;0.0000047;n/a;n/a;n/a;27;69;1.6;5532081.000000;0;0.0;0.0;0.0;25;198;1661570.875000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;16;18;90;82;96;86;96;80;90;72
52865;0;368500;1;0.80;0.0;0.000011;n/a;n/a;n/a;28;72;1.8;7948141.500000;0;0.0;0.0;0.0;27;0.0;708270.125000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;22;18;94;90;82;78;98;92;90;76
53363;0;368500;1;2.3;0.0;-0.0000018;n/a;n/a;n/a;27;72;1.6;486292.406250;0;0.0;0.0;0.0;27;0.0;216350.875000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;98;80;80;76;100;68;68;80
53862;0;368500;1;2.6;0.0;0.0000025;n/a;n/a;n/a;27;69;1.7;38505.496094;0;0.0;0.0;0.0;26;1002.000000;320000.000000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;8.0;18;74;58;68;80;98;50;62;60
54357;0;368500;1;1.9;0.0;0.0000024;n/a;n/a;n/a;27;69;1.5;410047.843750;0;0.0;0.0;0.0;26;59;576746.437500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;92;94;68;66;86;74;80;74
54855;0;368500;1;2.3;0.0;0.0000046;n/a;n/a;n/a;27;79;1.4;59762.273438;0;0.0;0.0;0.0;27;927;662573.625000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;100;92;66;60;74;78;60;58
55354;0;368500;1;2.5;0.0;0.00000066;n/a;n/a;n/a;27;82;1.5;48908.210938;0;0.0;0.0;0.0;27;0.0;423458.937500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;98;72;62;62;66;72;68;54
55853;0;368500;1;3.3;0.0;0.0000040;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;100;80;72;70;76;92;72;54
56348;0;368500;1;3.2;0.0;0.00000041;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;98;68;60;62;68;92;70;70
56836;0;368500;1;2.5;0.0;-0.00000093;n/a;n/a;n/a;27;72;1.3;33431.308594;0;0.0;0.0;0.0;27;0.0;132702.875000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;8.3;18;98;48;66;46;44;62;52;64
57335;0;368500;1;2.6;0.0;-0.0000017;n/a;n/a;n/a;27;69;1.4;139618.625000;0;0.0;0.0;0.0;27;858;227157.421875;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;98;58;42;54;70;82;78;92
57834;0;368500;1;2.3;0.0;-0.00000032;n/a;n/a;n/a;27;72;1.6;340279.531250;0;0.0;0.0;0.0;26;0.0;212260.234375;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;100;68;60;54;62;100;78;56
58333;0;368500;1;3.1;0.0;0.0000053;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;8.3;18;74;70;56;52;48;90;56;84
58832;0;368500;1;2.2;0.0;-0.0000014;n/a;n/a;n/a;27;69;1.3;45057.472656;0;0.0;0.0;0.0;27;0.0;526859.750000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;88;62;54;44;42;38;46;100
59333;0;368500;1;0.80;0.0;-0.0000046;n/a;n/a;n/a;28;60;1.8;23340188.000000;0;0.0;0.0;0.0;26;224;315865.781250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;24;18;60;84;76;64;76;60;64;76
59829;0;368500;1;0.37;0.0;0.0000087;n/a;n/a;n/a;28;72;1.8;10226537.000000;0;0.0;0.0;0.0;26;0.0;544208.937500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;23;18;68;68;98;94;64;66;78;54
60328;0;368500;1;3.3;0.0;0.0000055;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;50;56;100;70;54;64;66;44
60827;0;368500;1;2.4;0.0;-0.00000071;n/a;n/a;n/a;0.0;78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;5.0;18;86;24;98;44;48;30;36;26
61326;0;368500;1;2.8;0.0;0.0000099;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;5.5;18;64;30;98;42;38;22;32;22
61825;0;368500;1;3.1;0.0;0.0000020;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;72;100;78;64;52;48;72;50
62327;0;368500;1;1.1;0.0;0.0000056;n/a;n/a;n/a;28;69;1.8;9914072.000000;0;0.0;0.0;0.0;26;163;396780.875000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;21;18;98;98;76;92;82;88;88;76
62823;0;368500;1;1.0;0.0;0.0000016;n/a;n/a;n/a;27;72;1.7;3309554.750000;0;0.0;0.0;0.0;26;0.0;564677.750000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;15;18;78;100;74;54;66;66;68;64
63322;0;368500;1;2.1;0.0;0.0000058;n/a;n/a;n/a;27;69;1.3;149625.000000;0;0.0;0.0;0.0;26;0.0;508604.156250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;80;92;74;68;94;64;56;52
63821;0;368500;1;0.97;0.0;0.0000052;n/a;n/a;n/a;28;inf;1.7;7814348.000000;0;0.0;0.0;0.0;27;0.0;600405.812500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;20;18;100;86;82;76;82;72;86;68
64320;0;368500;1;2.7;0.0;0.0000038;n/a;n/a;n/a;27;inf;1.2;37657.144531;0;0.0;0.0;0.0;26;0.0;250914.281250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;100;88;68;72;76;82;76;54
64819;0;368500;1;2.7;0.0;0.0000059;n/a;n/a;n/a;27;72;1.5;7945.205566;0;0.0;0.0;0.0;26;0.0;38602.738281;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;7.8;18;98;74;54;68;58;48;70;50
65318;0;368500;1;3.0;0.0;-0.000000012;n/a;n/a;n/a;26;78;1.5;4444.444336;0;0.0;0.0;0.0;27;3.0;207280.421875;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;98;74;70;48;62;68;66;54
65806;0;368500;1;2.5;0.0;-0.0000024;n/a;n/a;n/a;27;72;1.3;45637.882812;0;0.0;0.0;0.0;26;0.0;90295.265625;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.0;18;58;58;74;48;64;50;78;36
66305;0;368500;1;3.1;0.0;0.0000053;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;8.8;18;70;62;56;66;68;50;46;42
66804;0;368500;1;3.3;0.0;0.0000029;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;8.5;18;68;44;54;68;80;54;48;62
67303;0;368500;1;2.9;0.0;0.0000051;n/a;n/a;n/a;26;79;1.7;2641.686279;0;0.0;0.0;0.0;26;0.0;27503.513672;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;56;60;54;98;58;80;48;36
67802;0;368500;1;3.3;0.0;0.0000053;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;8.5;18;58;50;50;100;58;34;60;56
68301;0;368500;1;0.94;0.0;0.0000017;n/a;n/a;n/a;28;69;1.8;10495039.000000;0;0.0;0.0;0.0;26;331;526976.750000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;23;18;74;74;72;100;62;52;72;94
68800;0;368500;1;1.1;0.0;0.0000052;n/a;n/a;n/a;27;inf;1.5;2202872.500000;0;0.0;0.0;0.0;26;0.0;731119.687500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;44;42;48;96;68;50;68;46
69299;0;368500;1;3.2;0.0;0.0000017;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;66;80;60;90;60;42;98;66
69798;0;368500;1;2.6;0.0;0.0000045;n/a;n/a;n/a;27;72;1.4;14764.556641;0;0.0;0.0;0.0;27;0.0;90430.382812;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;60;70;60;94;68;52;98;70
70296;0;368500;1;3.9;0.0;-0.0000012;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.3;18;56;60;54;68;66;56;100;72
70795;0;368500;1;3.2;0.0;0.0000035;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;76;72;78;68;78;74;98;82
71291;0;368500;1;3.0;0.0;-0.00000056;n/a;n/a;n/a;0.0;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;42;44;58;38;88;36;98;48
71790;0;368500;1;3.0;0.0;0.00000013;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;42;40;58;32;92;58;98;44
72289;0;368500;1;3.7;0.0;0.0000031;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;50;72;50;32;52;74;100;42
72788;0;368500;1;2.1;0.0;-0.0000066;n/a;n/a;n/a;27;69;1.8;1706446.500000;0;0.0;0.0;0.0;27;0.0;294850.156250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;38;100;48;46;54;78;98;34
73287;0;368500;1;3.0;0.0;0.0000041;n/a;n/a;n/a;27;79;1.0;1391.304321;0;0.0;0.0;0.0;26;0.0;20193.236328;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;42;70;40;34;30;52;100;92
73786;0;368500;1;3.0;0.0;0.0000010;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.8;18;40;26;44;44;46;50;98;64
74281;0;368500;1;3.7;0.0;-0.0000038;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;72;52;38;62;54;34;98;14
74780;0;368500;1;3.2;0.0;0.0000048;n/a;n/a;n/a;26;inf;1.5;3803.571533;0;0.0;0.0;0.0;27;3.0;15750.000000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;64;40;28;50;74;60;98;20
75279;0;368500;1;3.0;0.0;0.00000082;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;26;0.0;11948.498047;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;64;64;22;26;78;54;98;34
75778;0;368500;1;3.3;0.0;0.0000029;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;50;50;20;30;36;54;98;90
76276;0;368500;1;1.3;0.0;0.000013;n/a;n/a;n/a;27;79;1.7;4640156.000000;0;0.0;0.0;0.0;26;0.0;580779.250000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;18;18;34;54;44;48;66;48;98;94
76775;0;368500;1;3.0;0.0;0.0000062;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;64;22;60;22;42;18;98;92
77273;0;368500;1;3.8;0.0;0.0000063;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;48;40;52;42;30;46;98;90
77773;0;368500;1;3.0;0.0;0.0000018;n/a;n/a;n/a;26;70;1.7;2415.417480;0;0.0;0.0;0.0;26;0.0;23845.824219;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;56;56;38;32;22;66;98;92
78271;0;368500;1;3.3;0.0;0.00000088;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;7.5;18;38;36;32;18;46;34;100;50
78770;0;368500;1;2.6;0.0;-0.0000018;n/a;n/a;n/a;27;72;1.4;20420.484375;0;0.0;0.0;0.0;26;0.0;165239.890625;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.5;18;84;76;46;42;62;38;64;74
79269;0;368500;1;3.3;0.0;0.0000018;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;86;40;20;48;60;48;28;90
79773;0;368500;1;1.5;0.0;0.0000062;n/a;n/a;n/a;27;69;1.7;2740638.250000;0;0.0;0.0;0.0;27;260;502851.062500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;16;18;39;35;56;98;31;41;56;92
80266;0;368500;1;2.9;0.0;0.0000042;n/a;n/a;n/a;28;79;1.7;1168666.625000;0;0.0;0.0;0.0;25;0.0;25276.191406;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;13;18;23;23;45;45;53;86;66;90
80765;0;368500;1;3.8;0.0;0.0000048;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;16;20;18;66;48;98;64;92
81265;0;368500;1;3.0;0.0;-0.00000063;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;16;78;20;22;48;98;64;70
81763;0;368500;1;3.0;0.0;0.0000032;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;26;32;38;74;82;46;46;64
82262;0;368500;1;3.9;0.0;0.0000054;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;7.0;18;20;58;42;32;58;52;38;28
82761;0;368500;1;3.1;0.0;-0.0000029;n/a;n/a;n/a;26;inf;2.0;1187.096802;0;0.0;0.0;0.0;27;0.0;12266.666992;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;20;74;44;50;26;86;72;12
83260;0;368500;1;2.1;0.0;0.0000068;n/a;n/a;n/a;28;59;1.8;3032942.500000;0;0.0;0.0;0.0;27;68;317150.687500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;15;18;38;36;54;44;36;92;98;34
83759;0;368500;1;2.1;0.0;0.0000024;n/a;n/a;n/a;28;inf;1.8;1611222.750000;0;0.0;0.0;0.0;26;0.0;45914.691406;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;13;18;72;94;22;66;28;82;26;26
84258;0;368500;1;2.9;0.0;-0.0000033;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;90;98;16;46;28;34;86;26
84756;0;368500;1;3.8;0.0;0.0000035;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;92;98;20;52;20;60;46;24
85255;0;368500;1;2.9;0.0;-0.0000018;n/a;n/a;n/a;26;72;1.5;3648.822266;0;0.0;0.0;0.0;26;0.0;24137.044922;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;90;92;20;52;24;54;52;18
85754;0;368500;1;3.3;0.0;0.0000043;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;86;38;18;74;52;22;62;40
86253;0;368500;1;3.0;0.0;-0.0000054;n/a;n/a;n/a;0.0;73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;22;28;86;98;20;16;70;66
86752;0;368500;1;3.2;0.0;0.0000032;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;16;28;90;98;20;14;66;66
87251;0;368500;1;3.3;0.0;0.0000031;n/a;n/a;n/a;0.0;78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;56;42;34;96;40;60;38;52
87750;0;368500;1;3.6;0.0;-0.00000018;n/a;n/a;n/a;26;79;1.7;2501.108643;0;0.0;0.0;0.0;26;0.0;26039.912109;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;98;60;20;88;40;20;20;72
88249;0;368500;1;3.2;0.0;0.0000079;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;100;50;8.0;90;60;22;26;60
88748;0;368500;1;2.2;0.0;0.0000059;n/a;n/a;n/a;28;71;1.7;1787763.500000;0;0.0;0.0;0.0;27;397;236591.140625;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;14;18;98;64;34;90;46;82;38;66
89247;0;368500;1;1.8;0.0;0.0000059;n/a;n/a;n/a;28;72;1.8;3098145.250000;0;0.0;0.0;0.0;28;0.0;103619.046875;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;16;18;98;74;44;92;64;64;36;16
89746;0;368500;1;3.1;0.0;0.0000017;n/a;n/a;n/a;27;inf;1.4;13751.073242;0;0.0;0.0;0.0;26;0.0;77733.906250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;100;64;28;90;52;46;14;12
90245;0;368500;1;3.2;0.0;0.0000019;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;98;66;24;90;50;48;14;16
90744;0;368500;1;3.0;0.0;-0.00000098;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;98;7.8;5.8;88;58;54;32;68
91243;0;368500;1;3.2;0.0;0.0000039;n/a;n/a;n/a;0.0;73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;100;9.8;7.8;90;56;48;30;66
91742;0;368500;1;2.8;0.0;0.0000041;n/a;n/a;n/a;27;72;1.6;21546.435547;0;0.0;0.0;0.0;27;0.0;83265.656250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;82;14;46;84;30;62;18;48
92241;0;368500;1;3.8;0.0;0.0000053;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;48;14;44;90;24;62;36;98
92740;0;368500;1;3.0;0.0;-0.0000025;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;30;5.8;20;90;56;60;66;98
93239;0;368500;1;3.0;0.0;0.0000024;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;12;18;28;36;10;90;58;30;68;98
93738;0;368500;1;3.5;0.0;0.0000054;n/a;n/a;n/a;26;72;1.5;6495.413086;0;0.0;0.0;0.0;26;0.0;205541.281250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.8;18;26;44;42;34;92;40;52;92
94237;0;368500;1;0.54;0.0;-0.00000048;n/a;n/a;n/a;28;69;1.8;22672198.000000;0;0.0;0.0;0.0;26;0.0;380158.406250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;31;18;78;64;74;66;100;62;74;82
94736;0;368500;1;3.1;0.0;0.0000047;n/a;n/a;n/a;27;79;1.0;1249.457642;0;0.0;0.0;0.0;24;0.0;3956.615967;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;30;68;20;24;96;62;92;46
95235;0;368500;1;3.2;0.0;-0.0000014;n/a;n/a;n/a;26;72;1.5;3656.652344;0;0.0;0.0;0.0;27;0.0;25785.408203;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;32;64;12;20;98;46;90;52
95734;0;368500;1;3.2;0.0;-0.0000020;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;24;0.0;1433.962280;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;34;40;26;20;98;68;92;32
96233;0;368500;1;3.0;0.0;0.0000041;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;34;58;44;12;100;66;92;9.8
96732;0;368500;1;2.9;0.0;0.0000044;n/a;n/a;n/a;27;73;1.4;15148.936523;0;0.0;0.0;0.0;26;0.0;93900.710938;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;9.8;18;34;40;24;82;98;50;46;30
97231;0;368500;1;3.2;0.0;0.0000078;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;10;18;54;50;14;92;98;20;20;62
97730;0;368500;1;3.3;0.0;-0.0000017;n/a;n/a;n/a;26;73;2.0;1215.859009;0;0.0;0.0;0.0;26;0.0;12264.317383;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;76;34;36;90;98;18;18;36
98229;0;368500;1;3.0;0.0;-0.0000030;n/a;n/a;n/a;26;79;1.0;1184.549316;0;0.0;0.0;0.0;25;0.0;13253.218750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;12;18;68;44;50;92;98;52;60;16
98728;0;368500;1;3.2;0.0;0.0000036;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;44;42;42;66;98;38;54;28
99227;0;368500;1;3.1;0.0;0.0000039;n/a;n/a;n/a;26;79;1.7;2441.558350;0;0.0;0.0;0.0;28;0.0;37679.652344;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;33;11;18;58;20;92;52;98;32;60;24
99726;0;368500;1;2.8;0.0;0.0000015;n/a;n/a;n/a;27;72;1.6;53485.714844;0;0.0;0.0;0.0;27;0.0;156800.000000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;6.8;18;40;42;50;94;100;26;30;16
100225;0;368500;1;3.0;0.0;0.0000071;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;32;32;66;92;98;14;50;34
100724;0;368500;1;3.3;0.0;0.0000067;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;9.5;18;32;50;64;50;98;20;52;38
101223;0;368500;1;3.0;0.0;0.0000060;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;58;90;66;1.8;98;14;52;22
101722;0;368500;1;3.0;0.0;0.0000019;n/a;n/a;n/a;27;inf;1.3;10339.286133;0;0.0;0.0;0.0;27;0.0;152482.140625;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;56;76;50;18;98;18;48;42
102221;0;368500;1;1.1;0.0;0.0000048;n/a;n/a;n/a;28;79;1.8;9268374.000000;0;0.0;0.0;0.0;26;0.0;155251.796875;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;21;18;70;78;68;54;100;50;72;52
102720;0;368500;1;3.8;0.0;0.0000016;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;62;92;44;18;98;46;34;22
103219;0;368500;1;3.0;0.0;0.0000027;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;82;74;20;18;98;54;46;18
103716;0;368500;1;3.3;0.0;0.0000032;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;11;18;92;46;26;28;98;50;50;30
104215;0;368500;1;3.0;0.0;0.0000062;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;32;10;18;90;14;32;66;98;42;12;54
