time,cc,earfcn,pci,rsrp,pl,cfo,pci_neigh,rsrp_neigh,cfo_neigh,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,distance_km,speed_kmph,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached,proc_rmem,proc_rmem_kB,proc_vmem_kB,sys_mem,sys_load,thread_count,cpu_0,cpu_1,cpu_2,cpu_3
1725185,0,368500,1,3,0,-0.0000023,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,100,100,93,93
1726183,0,368500,1,3.7,0,-0.00000064,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,11,18,89,100,89,82
1727171,0,368500,1,1.2,0,-0.000007,n/a,n/a,n/a,28,72,1.8,7417119,0,0,0,0,26,219,563564.75,0,0,0,0,0,11,875112,1677556,68,17,18,86,98,89,84
1728152,0,368500,1,1.4,0,0.00000075,n/a,n/a,n/a,28,70,1.7,2189404.5,0,0,0,0,26,0,77155.554688,0,0,0,0,0,11,875112,1677556,68,21,18,93,96,99,87
1729145,0,368500,1,3.5,0,-0.0000018,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,92,94,95,94
1730139,0,368500,1,3.2,0,0.0000014,n/a,n/a,n/a,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,89,96,96,94
1731136,0,368500,1,3.2,0,-0.0000025,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,100,99,96,94
1732134,0,368500,1,1.3,0,-0.0000052,n/a,n/a,n/a,27,73,1.7,5687866.5,0,0,0,0,26,3,426777.78125,0,0,0,0,0,11,875112,1677556,68,25,18,91,96,94,92
1733133,0,368500,1,3.2,0,0.0000018,n/a,n/a,n/a,0,79,0,0,0,0,0,0,27,0,6367.137207,0,0,0,0,0,11,875112,1677556,68,20,18,90,97,94,100
1734128,0,368500,1,3.2,0,0.0000025,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,91,94,92,99
1735118,0,368500,1,3.2,0,0.000005,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,90,95,96,91
1736116,0,368500,1,3.2,0,0.000008,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,91,95,92,95
1737115,0,368500,1,2.1,0,-0.0000014,n/a,n/a,n/a,28,69,1.8,2754324.5,0,0,0,0,26,39,178963.6875,0,0,0,0,0,11,875112,1677556,68,19,18,94,98,86,86
1738112,0,368500,1,1.4,0,0.0000062,n/a,n/a,n/a,28,82,1.8,2146923.75,0,0,0,0,26,0,67025.382812,0,0,0,0,0,11,875112,1677556,68,17,18,93,100,86,91
1739109,0,368500,1,3.2,0,-0.000002,n/a,n/a,n/a,26,inf,1.6,4203.592773,0,0,0,0,26,0,20718.5625,0,0,0,0,0,11,875112,1677556,68,17,18,82,99,94,95
1740105,0,368500,1,3.2,0,-0.0000025,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,92,100,93,97
1741102,0,368500,1,3.3,0,-0.00000057,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,96,100,95,97
1742099,0,368500,1,3.1,0,-0.0000025,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,95,0,0,0,0,0,0,11,875112,1677556,68,18,18,95,100,94,91
1743097,0,368500,1,2.4,0,-0.0000012,n/a,n/a,n/a,27,69,1.7,773824.9375,0,0,0,0,27,267,276722.53125,0,0,0,0,0,11,875112,1677556,68,18,18,90,97,94,94
1744094,0,368500,1,0.77,0,0.0000023,n/a,n/a,n/a,28,72,1.8,8018802,0,0,0,0,26,0,134374.328125,0,0,0,0,0,11,875112,1677556,68,30,18,98,100,91,93
1745091,0,368500,1,3,0,-0.0000017,n/a,n/a,n/a,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,83,97,90,97
1746088,0,368500,1,3.5,0,0.0000012,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,93,96,100,97
1747085,0,368500,1,2.5,0,-0.0000034,n/a,n/a,n/a,27,69,1.7,1376000,0,0,0,0,26,0,155792.5,0,0,0,0,0,11,875112,1677556,68,23,18,93,97,100,96
1748083,0,368500,1,3,0,0.0000014,n/a,n/a,n/a,27,70,1.5,13418.694336,0,0,0,0,26,0,159252.234375,0,0,0,0,0,11,875112,1677556,68,19,18,98,96,98,95
1749082,0,368500,1,3.3,0,0.0000026,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,95,99,98,96
1750079,0,368500,1,3,0,0.0000026,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,15,18,89,100,93,91
1751075,0,368500,1,3.3,0,0.0000076,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,21,18,100,96,99,96
1752072,0,368500,1,3.1,0,0.0000031,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,100,96,97,97
1753069,0,368500,1,3.1,0,-0.0000013,n/a,n/a,n/a,27,67,1.7,60220.550781,0,0,0,0,28,142,113273.179688,0,0,0,0,0,11,875112,1677556,68,20,18,100,94,99,99
1754057,0,368500,1,-0.026,0,-0.000012,n/a,n/a,n/a,28,72,1.8,20329096,0,0,0,0,25,0,325714.28125,0,0,0,0,0,11,875112,1677556,68,30,18,100,95,96,98
1755056,0,368500,1,2.9,0,0.0000088,n/a,n/a,n/a,27,inf,1.5,28560.259766,0,0,0,0,26,0,288807.8125,0,0,0,0,0,11,875112,1677556,68,12,18,91,98,89,97
1756053,0,368500,1,3.2,0,-0.0000021,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,100,93,97,93
1757051,0,368500,1,3.1,0,-0.00000013,n/a,n/a,n/a,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,100,97,90,93
1758049,0,368500,1,1.3,0,-0.000008,n/a,n/a,n/a,28,79,1.8,5937918.5,0,0,0,0,26,0,316948.21875,0,0,0,0,0,11,875112,1677556,68,26,18,100,94,94,98
1759047,0,368500,1,3.4,0,-0.0000018,n/a,n/a,n/a,27,82,1.6,13835.293945,0,0,0,0,27,0,189349.015625,0,0,0,0,0,11,875112,1677556,68,15,18,100,96,93,97
1760045,0,368500,1,3.2,0,0.00000049,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,14,18,94,94,96,94
1760996,0,368500,1,3.3,0,-0.000003,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,96,99,100,93
1761980,0,368500,1,3.1,0,-0.00000049,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,98,97,92,91
1762910,0,368500,1,3.2,0,-0.0000011,n/a,n/a,n/a,0,67,0,0,0,0,0,0,28,2580,5150.295898,0,0,0,0,0,11,875112,1677556,68,19,18,97,100,95,92
1763909,0,368500,1,1.1,0,0.0000025,n/a,n/a,n/a,28,82,1.8,8017314,0,0,0,0,26,0,544087.5625,0,0,0,0,0,11,875112,1677556,68,25,18,95,100,97,82
1764872,0,368500,1,3.2,0,-0.0000016,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,89,100,97,95
1765871,0,368500,1,3.2,0,0.0000022,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,97,100,96,95
1766868,0,368500,1,3.1,0,0.000001,n/a,n/a,n/a,27,72,1.4,17477.537109,0,0,0,0,27,0,160039.9375,0,0,0,0,0,11,875112,1677556,68,16,18,86,99,90,95
1767867,0,368500,1,3.6,0,0.0000088,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,96,97,90,92
1768864,0,368500,1,3.3,0,0.0000076,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,96,94,97,100
1769839,0,368500,1,2.2,0,-0.0000029,n/a,n/a,n/a,27,69,1.8,1757671.5,0,0,0,0,28,195,260690.234375,0,0,0,0,0,11,875112,1677556,68,19,18,94,92,96,97
1770827,0,368500,1,1.3,0,0.0000021,n/a,n/a,n/a,28,70,1.8,3563660.75,0,0,0,0,26,0,184925.453125,0,0,0,0,0,11,875112,1677556,68,21,18,96,90,95,89
1771824,0,368500,1,3.3,0,-0.0000026,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,24,0,2365.758789,0,0,0,0,0,11,875112,1677556,68,15,18,100,97,97,95
1772816,0,368500,1,2.9,0,-0.0000012,n/a,n/a,n/a,26,inf,1.5,3926.267334,0,0,0,0,27,0,82175.117188,0,0,0,0,0,11,875112,1677556,68,15,18,100,91,95,94
1773814,0,368500,1,3.3,0,-0.0000033,n/a,n/a,n/a,27,79,1.6,12383.794922,0,0,0,0,27,0,52946.695312,0,0,0,0,0,11,875112,1677556,68,16,18,100,95,95,86
1774777,0,368500,1,1.7,0,-0.00000084,n/a,n/a,n/a,27,69,1.7,3542624,0,0,0,0,28,66,454950.4375,0,0,0,0,0,11,875112,1677556,68,21,18,90,88,95,94
1775776,0,368500,1,2.1,0,-0.0000002,n/a,n/a,n/a,28,inf,1.8,1692074.25,0,0,0,0,25,0,39784.148438,0,0,0,0,0,11,875112,1677556,68,23,18,87,98,94,100
1776772,0,368500,1,3.2,0,-0.0000025,n/a,n/a,n/a,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,95,97,94,100
1777765,0,368500,1,3.2,0,-0.00000016,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,91,96,94,100
1778757,0,368500,1,3.4,0,-0.0000015,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,96,100,96,99
1779751,0,368500,1,2.3,0,-0.000002,n/a,n/a,n/a,27,59,1.6,1383675,0,0,0,0,26,3,210382.984375,0,0,0,0,0,11,875112,1677556,68,20,18,91,95,96,100
1780743,0,368500,1,1.3,0,-0.0000036,n/a,n/a,n/a,28,inf,1.7,4669673.5,0,0,0,0,26,0,122160.234375,0,0,0,0,0,11,875112,1677556,68,21,18,87,95,96,100
1781738,0,368500,1,3.2,0,-0.000001,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,95,100,95,100
1782733,0,368500,1,3.2,0,0.0000027,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,94,98,94,100
1783728,0,368500,1,3.2,0,0.0000028,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,94,98,93,100
1784722,0,368500,1,3.2,0,0.0000072,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,94,98,95,100
1785715,0,368500,1,1.7,0,0.0000097,n/a,n/a,n/a,28,inf,1.8,6289487,0,0,0,0,27,3,598364.3125,0,0,0,0,0,11,875112,1677556,68,20,18,94,91,91,93
1786701,0,368500,1,2.9,0,0.0000092,n/a,n/a,n/a,27,72,1.3,15847.133789,0,0,0,0,27,0,138267.515625,0,0,0,0,0,11,875112,1677556,68,16,18,91,94,100,87
1787698,0,368500,1,3.2,0,0.0000027,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,14,18,83,95,97,90
1788696,0,368500,1,3.3,0,-0.0000007,n/a,n/a,n/a,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,92,96,99,94
1789694,0,368500,1,3,0,-0.00000078,n/a,n/a,n/a,26,79,1.7,7044.025391,0,0,0,0,27,0,200285.109375,0,0,0,0,0,11,875112,1677556,68,14,18,87,94,100,87
1790693,0,368500,1,1.2,0,-0.000000057,n/a,n/a,n/a,28,79,1.7,5559947.5,0,0,0,0,26,0,324130.71875,0,0,0,0,0,11,875112,1677556,68,21,18,94,92,98,87
1791683,0,368500,1,2.8,0,-0.00000062,n/a,n/a,n/a,27,73,1.5,21900.513672,0,0,0,0,26,0,193303.609375,0,0,0,0,0,11,875112,1677556,68,16,18,92,93,88,88
1792682,0,368500,1,3.5,0,-0.00000099,n/a,n/a,n/a,27,82,1.5,3139.377441,0,0,0,0,26,0,17082.544922,0,0,0,0,0,11,875112,1677556,68,17,18,100,94,90,95
1793680,0,368500,1,3.2,0,-0.00000072,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,14,18,88,90,84,91
1794626,0,368500,1,1.6,0,-0.000006,n/a,n/a,n/a,27,inf,1.7,4743672,0,0,0,0,27,0,387154.5625,0,0,0,0,0,11,875112,1677556,68,20,18,94,95,89,82
1795624,0,368500,1,2.9,0,-0.00000009,n/a,n/a,n/a,27,70,1.5,10253.521484,0,0,0,0,28,0,35563.378906,0,0,0,0,0,11,875112,1677556,68,17,18,95,100,92,97
1796621,0,368500,1,2.7,0,0.00000099,n/a,n/a,n/a,27,inf,1.4,446511.28125,0,0,0,0,27,0,317849.625,0,0,0,0,0,11,875112,1677556,68,18,18,96,100,97,100
1797619,0,368500,1,2.6,0,-0.0000028,n/a,n/a,n/a,27,79,1.3,27451.685547,0,0,0,0,26,0,159442.703125,0,0,0,0,0,11,875112,1677556,68,13,18,94,100,90,96
1798612,0,368500,1,3.3,0,-0.0000014,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,100,95,95,95
1799607,0,368500,1,3,0,0.0000016,n/a,n/a,n/a,26,inf,1.5,2691.943115,0,0,0,0,28,384,113680.882812,0,0,0,0,0,11,875112,1677556,68,17,18,95,98,91,91
1800556,0,368500,1,1.7,0,0.0000013,n/a,n/a,n/a,28,70,1.7,5143044.5,0,0,0,0,26,0,116668.945312,0,0,0,0,0,11,875112,1677556,68,20,18,87,96,96,91
1801517,0,368500,1,3.2,0,-0.00000048,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,91,96,97,96
1802497,0,368500,1,2.8,0,0.0000091,n/a,n/a,n/a,27,79,1.5,19395.683594,0,0,0,0,27,0,190369.296875,0,0,0,0,0,11,875112,1677556,68,14,18,88,97,87,92
1803472,0,368500,1,3.2,0,0.0000055,n/a,n/a,n/a,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,98,100,97,98
1804470,0,368500,1,3.4,0,-0.0000022,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,98,100,99,97
1805466,0,368500,1,3.5,0,0.0000000068,n/a,n/a,n/a,26,73,1.5,2396.624512,0,0,0,0,28,347,101209.5625,0,0,0,0,0,11,875112,1677556,68,19,18,100,100,97,94
1806463,0,368500,1,2.5,0,-0.0000059,n/a,n/a,n/a,27,inf,1.5,635410.1875,0,0,0,0,26,0,175142.09375,0,0,0,0,0,11,875112,1677556,68,16,18,100,100,100,98
1807462,0,368500,1,2.8,0,-0.000002,n/a,n/a,n/a,27,70,1.4,16851.986328,0,0,0,0,27,0,241213,0,0,0,0,0,11,875112,1677556,68,17,18,94,96,94,89
1808458,0,368500,1,3.2,0,0.00000013,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,94,91,91,99
1809457,0,368500,1,3.3,0,-0.0000075,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,14,18,90,94,92,77
1810422,0,368500,1,3.1,0,0.00000065,n/a,n/a,n/a,27,69,1.2,9302.655273,0,0,0,0,28,154,46244.246094,0,0,0,0,0,11,875112,1677556,68,16,18,92,96,97,85
1811426,0,368500,1,1.8,0,0.000000076,n/a,n/a,n/a,28,69,1.8,2610162.25,0,0,0,0,26,3,262191.65625,0,0,0,0,0,11,875112,1677556,68,19,18,90,94,100,84
1812419,0,368500,1,2.5,0,0.0000037,n/a,n/a,n/a,27,82,1.7,625864.6875,0,0,0,0,27,0,24517.292969,0,0,0,0,0,11,875112,1677556,68,20,18,90,95,100,95
1813365,0,368500,1,3.4,0,0.00000075,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,92,95,100,99
1814362,0,368500,1,3.5,0,-0.0000024,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,95,96,100,98
1815360,0,368500,1,2.7,0,-0.00000056,n/a,n/a,n/a,27,69,1.6,431970.375,0,0,0,0,28,131,201555.5625,0,0,0,0,0,11,875112,1677556,68,17,18,96,96,100,89
1816359,0,368500,1,3,0,0.00000065,n/a,n/a,n/a,27,79,1.4,6129.032227,0,0,0,0,27,0,28666.666016,0,0,0,0,0,11,875112,1677556,68,12,18,96,94,94,78
1817320,0,368500,1,3.2,0,0.000004,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,94,97,99,98
1818281,0,368500,1,3.2,0,0.0000049,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,94,96,100,98
1819274,0,368500,1,3.4,0,0.0000083,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,86,98,95,93
1820271,0,368500,1,3.4,0,-0.0000027,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,96,100,94,97
1821269,0,368500,1,1.7,0,-0.0000054,n/a,n/a,n/a,28,69,1.7,4757188.5,0,0,0,0,27,0,517955.28125,0,0,0,0,0,11,875112,1677556,68,21,18,93,100,90,96
1822268,0,368500,1,3,0,-0.00000094,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,98,100,94,97
1823265,0,368500,1,3.6,0,-0.0000031,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,100,100,97,99
1824262,0,368500,1,2.8,0,-0.0000003,n/a,n/a,n/a,27,inf,1.6,344802.4375,0,0,0,0,27,0,152693.015625,0,0,0,0,0,11,875112,1677556,68,21,18,95,100,95,99
1825188,0,368500,1,3.2,0,0.0000013,n/a,n/a,n/a,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,98,100,97,93
1826143,0,368500,1,3.2,0,-0.0000028,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,95,100,100,93
1827136,0,368500,1,2.9,0,0.00000042,n/a,n/a,n/a,27,79,1.4,14642.150391,0,0,0,0,27,0,209471,0,0,0,0,0,11,875112,1677556,68,18,18,96,100,93,95
1828133,0,368500,1,3.3,0,-0.0000036,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,13,18,87,100,93,89
1829129,0,368500,1,3.2,0,0.0000019,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,93,96,94,93
1830128,0,368500,1,3.2,0,-0.0000023,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,100,96,100,93
1831124,0,368500,1,3.2,0,-0.0000014,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,100,97,100,96
1832120,0,368500,1,3.2,0,0.000004,n/a,n/a,n/a,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,100,97,100,96
1833117,0,368500,1,2.5,0,-0.00000092,n/a,n/a,n/a,27,60,1.6,808978.1875,0,0,0,0,26,442,278416.3125,0,0,0,0,0,11,875112,1677556,68,21,18,99,96,100,94
1834095,0,368500,1,2.1,0,0.0000033,n/a,n/a,n/a,28,inf,1.8,1455882.375,0,0,0,0,25,0,44423.53125,0,0,0,0,0,11,875112,1677556,68,23,18,94,100,100,95
1835093,0,368500,1,3.2,0,0.0000051,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,95,97,100,96
1836090,0,368500,1,3.1,0,-0.000003,n/a,n/a,n/a,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,92,97,98,93
1837090,0,368500,1,3.5,0,-0.0000026,n/a,n/a,n/a,26,73,1.7,1385.74939,0,0,0,0,28,0,60717.445312,0,0,0,0,0,11,875112,1677556,68,18,18,100,99,94,95
1838086,0,368500,1,2.7,0,-0.000000043,n/a,n/a,n/a,27,73,1.6,410719.15625,0,0,0,0,27,0,86110.914062,0,0,0,0,0,11,875112,1677556,68,18,18,94,96,90,87
1839077,0,368500,1,3.3,0,-0.0000015,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,98,100,95,91
1840075,0,368500,1,3.2,0,-0.0000012,n/a,n/a,n/a,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,98,100,96,91
1841072,0,368500,1,3.2,0,-0.0000019,n/a,n/a,n/a,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,98,100,93,95
1842070,0,368500,1,3.2,0,-0.00000021,n/a,n/a,n/a,27,inf,1,4166.90625,0,0,0,0,27,1389,131810.078125,0,0,0,0,0,11,875112,1677556,68,18,18,91,100,95,96
1843068,0,368500,1,1.4,0,0.0000074,n/a,n/a,n/a,28,79,1.8,3827746.75,0,0,0,0,26,0,196334.171875,0,0,0,0,0,11,875112,1677556,68,23,18,89,100,95,95
1844066,0,368500,1,3.6,0,-0.00000003,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,95,99,95,94
1845064,0,368500,1,3.1,0,0.000001,n/a,n/a,n/a,27,inf,1.5,14421.768555,0,0,0,0,26,0,43918.367188,0,0,0,0,0,11,875112,1677556,68,19,18,96,100,97,98
1846062,0,368500,1,2.8,0,0.000004,n/a,n/a,n/a,27,82,1.5,17157.894531,0,0,0,0,27,0,191223.6875,0,0,0,0,0,11,875112,1677556,68,16,18,96,100,96,84
1847060,0,368500,1,3.2,0,0.0000029,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,97,100,97,95
1848058,0,368500,1,3.4,0,0.0000078,n/a,n/a,n/a,27,inf,1.7,10037.266602,0,0,0,0,28,3,36561.492188,0,0,0,0,0,11,875112,1677556,68,18,18,95,100,93,94
1849057,0,368500,1,1.7,0,-0.0000021,n/a,n/a,n/a,27,79,1.7,3089256.25,0,0,0,0,26,0,304231.40625,0,0,0,0,0,11,875112,1677556,68,23,18,93,97,100,90
1850053,0,368500,1,3.2,0,-0.0000028,n/a,n/a,n/a,26,72,1.5,5856.148438,0,0,0,0,27,0,34960.558594,0,0,0,0,0,11,875112,1677556,68,20,18,99,96,99,99
1851051,0,368500,1,3.3,0,-0.0000033,n/a,n/a,n/a,26,inf,1,1582.047729,0,0,0,0,26,0,21475.455078,0,0,0,0,0,11,875112,1677556,68,19,18,100,97,100,92
1852045,0,368500,1,3,0,-0.00000073,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,100,97,96,92
1853043,0,368500,1,2.8,0,-0.00000039,n/a,n/a,n/a,27,73,1.7,353408.1875,0,0,0,0,27,0,186330.796875,0,0,0,0,0,11,875112,1677556,68,19,18,96,97,93,97
1854041,0,368500,1,3.2,0,-0.0000041,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,88,91,94,100
1855039,0,368500,1,3,0,0.0000013,n/a,n/a,n/a,27,79,1.5,13149.277344,0,0,0,0,27,0,144603.53125,0,0,0,0,0,11,875112,1677556,68,16,18,90,89,96,100
1856037,0,368500,1,3.2,0,-0.0000019,n/a,n/a,n/a,0,70,0,0,0,0,0,0,24,0,764,0,0,0,0,0,11,875112,1677556,68,17,18,98,91,96,100
1857034,0,368500,1,3.3,0,-0.0000001,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,96,95,96,100
1858032,0,368500,1,2.9,0,-0.0000032,n/a,n/a,n/a,27,69,1.6,331135,0,0,0,0,28,66,115124.507812,0,0,0,0,0,11,875112,1677556,68,18,18,93,96,96,100
1859030,0,368500,1,1.7,0,-0.0000026,n/a,n/a,n/a,28,inf,1.8,3562373,0,0,0,0,26,0,64610.167969,0,0,0,0,0,11,875112,1677556,68,21,18,95,84,96,100
1860029,0,368500,1,3.4,0,0.0000024,n/a,n/a,n/a,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,94,89,94,100
1861020,0,368500,1,3.3,0,0.0000046,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,93,93,91,96
1862018,0,368500,1,3.2,0,-0.00000062,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,89,92,90,91
1862966,0,368500,1,3.2,0,0.0000065,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,97,97,96,100
1863902,0,368500,1,2.4,0,0.0000033,n/a,n/a,n/a,27,69,1.4,385383.1875,0,0,0,0,27,387,301981.3125,0,0,0,0,0,11,875112,1677556,68,20,18,94,97,97,98
1864900,0,368500,1,3,0,-0.0000031,n/a,n/a,n/a,27,inf,1.5,11131.03418,0,0,0,0,26,0,30317.242188,0,0,0,0,0,11,875112,1677556,68,18,18,91,90,99,92
1865861,0,368500,1,3.1,0,-0.0000013,n/a,n/a,n/a,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,95,95,100,87
1866859,0,368500,1,3.2,0,-0.0000025,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,99,99,96,94
1867857,0,368500,1,3.2,0,0.000000011,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,97,100,96,97
